node,name
40569,Mordar
40570,Takal
40571,Gurhi
40572,Thukaithad
40573,Adgaon Buzurg
40574,Akot
40578,Ugwe
40579,Washim
40581,Hingoli Deccan
40582,Basmat
40583,Khaigaon
40584,Bir
40585,Kesla
40586,Taku
40587,Pola-Patthar
40588,Duhai
40591,Chichonda
40592,Pandhurna
40593,Kalambha
40594,Katol
40599,Hirdamali
40606,Hirdagarh
40607,Junnordeo
40608,Bordhai
40622,Majri Nangal
40626,Gaur
40657,Timba Road
40661,Damoh
40665,Gadchandur
40667,Pandar Pawani
40671,Nowrozabad
40672,Lakhakhera
40673,Cotton Market
40685,Churki
40694,Ragaul
40696,Ujiyarpur
40698,Nazir Ganj
40702,Basarhia Halt
40710,Nagpur Road
40713,Sheoprasadnager
40715,Katni Murwara
40716,Katni South
40718,Bhatpura
40719,Orr
40720,Ashok Nagar
40723,Guna Junction
40727,Vijaipur
40745,Semai
40746,Orwara
40749,Patratu
40771,Munderwa
40772,Jagatbela
40773,Chureb
40775,Dantia
40778,Subansiri
40779,Chital
40780,Rukhai Halt
40781,Tapona
40782,Virarakkiyam
40783,Ingorala
40784,Katili
40785,Timmachipuram
40786,Rampur Halt Railway Station
40787,Govindgarh Khokhar
40789,Jaliya
40791,Kharak
40793,Farangipete
40794,Deokali
40796,Jhadupudi
40797,Atrauli Road
40798,Vishwavidyalaya
40800,Ling
40803,Ashapurna Devi
40805,Kachnara
40810,Magarpur
40811,Mokar
40812,Vadali Luter Road
40815,Biyavra Rajgarh
40834,Shivpuri
40835,Tikamgarh
40836,Maharaja Chhatrasal Station Chhatarpur
40837,Basari
40838,Duriyaganj
40840,Harpalpur
40841,Ghutai
40843,Kulpahar
40845,Baripura
40846,Khairar Junction
40848,Atarra
40849,Badausa
40850,Bharatkup
40851,Shivrampur
40852,Chitrakut Dham Karwi
40855,Chithari
40856,Raghouli
40857,Singhpur Dumra
40858,Ichauli
40859,Ingohta
40860,Bharwa Sumerpur
40861,Dapsaura
40862,Dohru
40863,Ghatampur
40864,Patara
40865,Nawabganj Gonda
40866,Katra
40871,Sirhi Itara
40872,Parichha
40878,Ata
40879,Kalpi
40880,Lalpur
40881,Jora Alapur
40882,Bhulanpur
40883,Sanichara
40884,Bhind
40885,Phoop
40891,Khalilpur
40893,Pataudi Road
40904,Bari
40905,Mohari Junction
40907,Ranapura
40908,Sirmuttra
40909,Baseri
40910,Shamshabad Town
40911,Bah
40912,Jaitpur Kalan
40913,Fatehabad
40914,Shahbad Muhammadpur
40915,Palam
40953,Potul
40954,Daulatabad
40955,Mukundawadi
40956,Chikalthana
40958,Khari Amrapur
40967,Dudhaunda
40970,Ugrasenpur
40971,Mau Aimma Station
40976,Sini Junction
40985,Dandupur
40986,Banda
41001,Mirkhal
41006,Hazur Sahib Nanded
41007,Maltekd
41010,Umri
41011,Navipet
41014,Shrinivasa Nagar
41015,Parkham
41016,Manoharabad
41017,Dabilpur
41023,Cavalry Barracks
41025,Ammuguda
41026,Ramakistapuram Gate
41030,Lalaguda Gate
41033,Sukhovi
41046,Bhokar
41047,Jawalgaon (Deccan)
41048,Himayatnagar
41049,Tinich
41050,Kinwat
41052,Ambari(Deccan)
41053,Kosai
41055,Talmadugu
41056,Umram
41057,Adilabad
41059,Pimpalkutti
41061,Kamalajari
41066,Dharashiv
41068,Shakar Nagar
41069,Masani
41070,Vrindavan
41071,Lajpat Nagar
41072,Sewa Nagar
41073,Lodhi Colony
41074,Vivekanand Puri
41075,Dewa
41076,Shakurbasti
41077,Mangolpuri
41078,Nangloi
41079,Nangloi
41080,Ghevra
41081,Bahadurgarh
41088,Rohad Nagar
41089,Sampla
41090,Kharawar
41091,Asthal Bohar Junction
41092,Samar Gopalpur
41093,Karainthi
41094,Kila Zafargarh
41095,Julana
41096,Jai Jai Wanti
41097,Kinana
41098,Bishanpura Haryana
41099,Jind Junction
41100,Barsola
41101,Uchana
41102,Ghaso
41103,Narwana Junction
41104,Dharodi
41105,Kalwan
41106,Tohana
41107,Himmatpura
41108,Kahangarh
41109,Bareta
41110,Budhlada
41111,Mansa
41112,Goneana
41113,Chandbhan
41114,Gangsar Jaito
41115,Romana Albael Singh
41116,Faridkot
41117,Golehwala
41118,Kasu Begu
41124,Makrauli
41125,Jasia
41126,Rukhi
41127,Bhainswan
41128,Mundlana
41129,Dhurana
41130,Israna
41131,Naultha
41132,Binjhol Halt
41133,Lahli
41134,Kalanaur Kalan
41137,Bamla
41138,Jind City
41140,Siwaha
41149,Pilu Khera
41150,Budhakhera
41151,Sila Kheri Halt
41152,Safidon
41153,Karsindhu
41154,Nara
41155,Madlauda
41156,Khukrana
41157,Bhambewa
41158,Churaman Nagri
41171,Kalayat
41172,Sajuma
41173,Qutabpur
41174,Kaithal
41175,Geong
41176,Tik
41177,Pehowa Road
41178,Pabnawa Jasmohinder
41179,Pindarsi
41180,Thanesar City
41181,Kudni
41182,Jamalpur Shaikhan
41183,Pirthala Lalauda
41184,Gajuwala
41185,Uklana
41186,Daulatpur Haryana
41187,Barwala
41188,Bugana
41189,Dhansu
41190,Raipur Haryana
41191,Hisar Junction
41192,Giddarbaha
41193,Malout
41195,Kotha Pakki
41196,Hindumalkot
41197,Orki
41198,Fatuhi
41200,Sriganganagar Junction
41211,Fazilka Junction
41218,Balangir Road
41219,Chandikhole Road
41231,Brahmani
41237,Limbodra
41246,Dhaban
41247,Sangaria
41248,Nawan
41249,Hanumangarh Junction
41250,Dabli Rathan
41251,Chhatna
41252,New Giridih
41283,Chengannur
41284,Pili Bangan
41285,Amarpura Rathan
41286,Rangmahal
41288,Biradhwal
41289,Rajiyasar
41290,Arjansar
41292,Malkisar
41293,Nathwana
41294,Dulmera
41295,Dhirera
41296,Kanasar
41297,Lalgarh Junction
41309,Berore
41327,Achhnera Junction
41329,Bayana Junction
41365,Mandhali
41368,Hanumangarh Town
41369,Tibi
41370,Talwara Jhil
41371,Khinaniyan
41372,Nohar
41373,Diplana
41374,Gogameri
41375,Tahsil Bhadra
41376,Kalana
41377,Anupshahr
41378,Sidmukh
41379,Hansiawas
41380,Narwasi
41383,Sardargarh
41384,Sarupsar Junction
41388,Raghunathgarh
41389,Kalyankot
41390,Shri Vijainagar
41391,Jaitsar
41392,Gajsinghpur
41393,Shri Karanpur
41394,Kesri Singhpur
41398,Hathikali
41403,Banwali
41404,Sadulshahar
41405,Budh Singhwala
41406,Dholipal
41407,Hirnawali
41408,Nal
41409,Gajner
41410,Diyatra Road
41411,Nokhra
41412,Khidrat
41413,Sird
41414,Bap
41415,Malar
41418,Muktsar
41419,Jalalabad
41422,Wadrengdisa
41423,Kalachand
41424,Dibolong
41429,Daotuhaja
41431,Chandranathpur
41435,Ratabari
41436,Phakhoagram
41437,Eraligul
41439,Katlicherra
41440,Manipur Bagan
41441,Jamira
41442,Ramnathpur
41443,Mohammadpur
41466,Delhi Azadpur
41467,Khera Kalan
41468,Holambi Kalan
41469,Narela
41470,Barota
41471,Harana Kalan
41479,Sonipat Junction
41481,Sandal Kalan
41482,Rajlu Garhi
41483,Babarpur
41484,Kohand
41485,Gharaunda
41486,Karnal
41487,Nilokheri
41488,Dhoda Kheri
41489,Dhirpur
41490,Dhola Mazra
41491,Shahabad Markanda
41492,Mohri
41493,Dhulkot
41499,Dapper
41501,Chandigarh Railway Station
41504,Chandi Mandir
41508,Sahibzada Ajitsingh Nagar (Mohali)
41509,Kharar
41511,Morinda Junction
41515,New Morinda Junction
41516,Khamanon
41517,Lal kalan
41521,Sanehwal
41522,Shimla
41530,Paluvayi
41531,Vivek Vihar
41532,Modi Nagar
41535,Daurala
41536,Pudgam Ganeshpura
41537,Saharanpur Junction
41538,Sarsawa
41539,Yamunanagar Jagadhri
41540,Darazpur
41541,Barara
41542,Kesri
41543,Dukheri
41548,Rajpura Junction
41554,Sirhind Juntion
41555,Mandi Gobindgarh
41556,Khanna
41557,Doraha
41560,Ludhiana Junction
41561,Kherli
41563,Phillaur Junction
41565,Phagwara Junction
41566,Jalandhar Cantonment Junction
41567,Suranussi
41568,Baba Bakala Raiya
41569,Arkha
41570,Attari
41571,Behta Hazipur
41572,Noli
41573,Nusratabad Kharkhari
41574,Gotra
41575,Fakharpur
41576,Sanehra Halt
41577,Ahera Halt
41578,Baghpat Road
41579,Sujra
41580,Alawalpur Idrispur
41581,Barka
41582,Baraut
41583,Qasimpur Kheri
41584,Kandhla
41586,Thana Bhawan Town
41587,Nanauta
41588,Rampur Maniharn
41589,Bhankla
41590,"DMW, Patiala"
41591,Patiala
41601,Chautara
41604,Bassi Pathanam
41605,Kurali
41606,Bhoyani
41629,Rupnagar
41630,Naya Nangal
41631,Kanoh
41632,Una Himachal
41633,Churaru Takarla
41634,Amb Andaura
41642,Kila Raipur
41643,Ahmedgarh
41644,Malerkotla
41645,Sangrur
41646,Chajli
41654,Lehra Gaga
41661,Jagraon
41662,Talwandi
41663,Bahram
41664,Malupota
41665,Banga
41667,Nawanshahr Daoba Junction
41668,Alachor
41669,Garhshankar
41670,Saila Khurd
41671,Mahngarwal Doaba
41672,Jaijon Doaba
41673,Khurdpur
41674,Jamsher Khas
41675,Kapurthala
41676,Makhu
41681,Alawalpur
41682,Dasuya
41683,Mukerian
41684,Mirthal
41689,Pathankot Junction
41690,Dalhousie Road
41691,Nurpur Road
41692,Talara
41693,Jawanwala Shahr
41694,Harsar Dehri
41695,Meghrajpura
41696,Nagrota Suriyan
41698,Sultanabad
41711,Koparlahar
41712,Kangra
41713,Kangra Mandir
41714,Samloti
41715,Nagrota
41716,Chamunda Marg
41717,Paror
41718,Palampur Himachal
41719,Patti Rajpura
41720,Panchrukhi
41721,Baijnath Paprola
41724,Ahju
41725,Joginder Nagar
41726,Govindwal Sahib
41727,Vain Puin
41729,Tarn Taran Junction
41732,Patti
41733,Khem Karan
41734,Verka Junction
41736,Jaintipura
41737,Dhariwal
41738,Gurdaspur
41739,Parmanand
41740,Ghatwad
41741,Sarna
41742,Majitha
41743,Kotla Gujran
41744,Fatehgarh Churian
41745,Hardorawal
41746,Ramdas
41747,Rattar Chattar
41748,Dera Baba Nanak
41760,Chhan Arorian
41761,Chak Dayala
41762,Vijaypur Jammu
41763,Bari Brahman
41767,Manwal
41771,Ramnagar (J&K)
41775,Sadura
41776,Anantnag
41777,Bijbiara
41778,Panzgom
41779,Srinagar Railway Station
41780,Badgam station
41781,Mazhom
41782,Hamre
41783,Sopur
41784,Palam Vihar
41785,Basai Dhankot
41786,Tajnagar
41787,Jataula Jauri Sampka
41788,Inchhapuri
41789,Nangal Mundi
41790,Dahina Zainabad
41791,Kanina Khas
41792,Mahendragarh
41793,Zerpur Pali
41794,Nanwan
41795,Satnali
41796,Rampura Beri
41797,Gugulwa Kirtan
41798,Harpalu
41799,Kandhran
41800,Aslu
41801,Depalsar
41802,Juharpura
41803,Randheja
41804,Parhihara
41805,Talchhapar
41806,Sujangarh
41807,Ladnun
41808,Jaswantgarh
41809,Balsamand
41810,Sanvrad
41811,Marwar Balia
41812,Pirwa
41813,Choti Khatu
41814,Khatu
41815,Kiroda
41825,Degana Junction
41827,Ren
41833,Jogi Magra
41835,Kharia Khangarh
41838,Jajiwal
41841,Salawas
41842,Luni Junction
41843,Satlana
41844,Miyon Ka Bara
41845,Jethantri
41848,Khed Temple
41851,Khadeen
41852,Gagariya
41855,Jaisindar
41857,Tarsai
41860,Daund Junction Chord Line
41861,Saneh Road
41862,Rajaldesar
41863,Parsneu
41864,Sital Nagar
41865,Bigga
41866,Shri Dungargarh
41867,Banisar
41868,Napasar
41869,Gadhwala
41870,Udramsar
41871,Surpura
41872,Nokha
41873,Chilo
41874,Shri Balaji
41875,Alai
41876,Badwasi
41877,Marwar Mundwa
41878,Khajwana
41879,Deswal
41880,Marwar Chapri
41881,Nosaria
41882,Golsar
41883,Melusar
41884,Udasar
41908,Kairla
41909,Rohat
41910,Bomadra
41911,Farrukhnagar
41912,Gokulgarh
41913,Palhawas
41914,Machhrauli
41915,Jhajjar Junction
41916,Dighal
41917,Karnawas New Grain Market
41918,Bharawas
41919,Bawal
41920,Ajaraka
41921,Khanpur Ahir
41922,Harsauli
41923,Khairthal
41924,Ghatla
41925,Parisal
41926,Jatusana
41927,Nangal Pathani
41928,Kosli
41929,Sudharana
41930,Mohanbari
41931,Jharli
41932,Patuwas Mahrana
41933,Charkhi Dadri
41953,Fatehgarh Haryana
41970,Manheru
41972,Bawani Khera
41973,Jita Kheri
41980,Satrod
41981,Jakhod Khera
41982,Mandi Adampur
41985,Baragudha
41986,Charaud
41987,Naloi Barwa
41988,Siwani
41989,Jhunpa
41990,Laseri
41995,Kathuwas
41996,Narnaul
41998,Dabla
41999,Jhilo
42000,Maonda
42001,Nim Ka Thana
42002,Bhagega
42003,Kanwat
42004,Khachera
42005,Shri Madhopur
42006,Ringas Junction
42007,Badhal
42008,Pachar Malikpura
42009,Sanodiya
42010,Khandel
42011,Peeplee Ka Bas
42024,Bangurgram
42026,Ras
42046,Shri Amirgadh
42047,Iqbal Gadh
42048,Dharewada
42049,Siddhpur
42050,Kamli
42066,Naya Kharadia
42067,Thathana Mithri
42072,Parbatsar City
42090,Thudiyalur
42097,Periyanaikanpalaiyam
42129,Parmanandpur Junction
42150,Chilbila Junction
42167,Gosaingram
42170,Mankapur Junction
42182,Jaunpur Junction
42206,Himmatnagar Junction
42209,Banihal
42225,Adarshnagar
42226,Rajosi
42227,Bijainagar
42228,Gulabpura
42229,Rupaheli
42230,Bhojaras
42231,Sareri
42232,Hamirgarh
42233,Gangarar
42234,Det
42237,Ordi
42240,Shambhupura
42241,Gambhiri Road
42252,Nimbahera
42253,Jawad Road
42255,Bisalwas Kalan
42256,Harkia Khal
42257,Matyakheri
42259,Nimach
42260,Jamuniya Kalan
42268,Mandsor
42269,Sindpan
42270,Dalauda
42272,Nityanand Dham
42275,Dhosawas
42308,Nauganwan
42309,Pritam Nagar
42310,Runija
42311,Sundarabad
42313,Gautampura Road
42321,Ajnod
42326,Indore Junction
42330,Saifee Nagar
42333,Lokmanya Nagar
42335,Tihi
42337,Kalakund
42338,Choral
42339,Mukhtiara Balwada
42340,Barwaha
42341,Kotlakheri
42368,Ghosunda
42391,Chintapapru
42392,Mavli Junction
42418,Gurujala
42426,Alamanda
42431,Raigadh Road
42432,Shri Bhavnath
42433,Bechhiwara
42434,Jagabor
42435,Lusadiya
42436,Viravada
42437,Talod
42438,Kherol
42439,Jaliya Math
42440,Naroda
42441,Sardargram
42442,Asarva
42443,Kankaria East
42444,Idar
42445,Jadar
42446,Vadali
42447,Khed Brahma
42448,Chintaman Ganesh
42450,Ujjain Junction
42453,Marwar Ranawas
42456,Phulad
42462,Goram Ghat
42463,Khamil Ghat
42466,Devgarh Madriya
42467,Bhindar
42468,Charbhuja Road
42469,Lawa Sardargarh
42470,Kuanriya
42471,Kankroli
42472,Bari Sadri
42473,Disa
42475,Somatne
42490,Mothala
42492,Visnagar
42493,Gunja
42494,Vadnagar
42495,Kheralu
42496,Panchot
42497,Sankhari
42498,Chittaurgarh Junction
42499,Adraj Moti
42501,Makakhad
42502,Vijapur
42503,Langhnaj
42506,Devsana
42507,Bechraji
42508,Bilara
42509,Marwar Mathaniya
42510,Tivari
42511,Osiyan
42512,Bhikamkor
42513,Harlaya
42514,Marwar Lohwat
42515,Shaitan Singh Nagar
42516,Marwar Bithri
42517,Ramdevra
42519,Odhaniya Chacha
42520,Shri Bhadriya Lathi
42521,Jetha Chandan
42528,Samastipur Junction
42533,Bamsin
42534,Balwara
42535,Bishengarh
42536,Jalor
42537,Jagannathji Road
42538,Marwar Bagra
42539,Bakra Road
42540,Bheempura
42541,Ladermer
42542,Marwar Bhinmal
42543,Marwar Kori
42544,Malwara
42545,Raniwara
42546,Marwar Ratanpur
42547,Jari
42548,Dhanera
42549,Ramsan
42550,Jenal
42552,Sherpur Dhipura
42555,Dalsingh Sarai
42572,Kasu
42585,Nidi
42589,Roha
42590,Khed
42593,Indapur
42594,Sape Wamane
42595,Karanjadi
42596,Vinhere
42597,Diwankhavati
42598,Anjani
42599,Kamathe
42600,Sawarda
42601,Sangameshwar
42602,Ukshi
42603,Bhoke
42604,Ratnagiri
42607,Nivasar
42608,Adavali
42609,Veravali
42616,Vilavade
42625,Rajapur Road
42632,Nandgaon Road
42633,Kankavali
42634,Zarap
42635,Madure
42638,Pernem
42639,Thivim
42647,Balli
42651,Asnoti
42652,Ankola
42653,Gokarna Road
42654,Kumta
42655,Honnavar
42658,Manki
42661,Murdeshwar
42662,Bhatkal
42663,Bijoor
42664,Senapura
42665,Kundapura
42666,Barkur
42667,Innanje
42668,Padubidri
42669,Surathkal
42670,Thokur
42673,Chikhale
42674,Mohope
42675,Chowk
42676,Karjat
42680,Vangani
42681,Neral NG
42682,Neral Junction
42693,Dehu Road
42708,Jalesar Road
42713,Sasni
42717,Mundhewadi
42720,Pakni
42721,Akalkot Road
42724,Dudhani
42725,Kulali
42730,Maladgaon
42731,Shirsai
42732,Katphal
42733,Kashti
42734,Shrigonda Road
42735,Belvandi
42736,Ranjangaon Road
42737,Sarola
42738,Akolner
42739,Vilad
42740,Rahuri
42741,Padhegaon
42742,Nipani Vadgaon
42743,Chitali
42744,Sanvatsar
42748,Laul
42749,Modlimb
42750,Babhulgaon
42751,Pandharpur
42752,Wasud
42753,Javale
42754,Masoba Dongargaon
42755,Jath Road
42756,Gulvanchi
42757,Dhalgaon
42758,Langarpeth
42759,Kawathe Mahankal
42760,Agran Dhulgaon
42761,Sulgare
42762,Belanki
42763,Arag
42764,Bolwad
42765,Yedshi
42768,Harangul
42769,Latur Railway Station
42775,Ambale
42776,Rajevadi
42777,Jejuri
42778,Daundaj
42779,Nira
42781,Lonand
42783,Wathar
42784,Palsi
42785,Jarandeswar
42786,Satara
42787,Targaon
42788,Masur
42789,Kirloskarvadi
42790,Amnapur
42791,Bhilawadi
42794,Nandre
42795,Madhavnagar
42796,Sangli
42799,Jayasingpur
42800,Hatkanangale
42801,Rukadi
42802,Valivade
42803,Shri Chatrapati Shahu Maharaj Terminus
42805,Chittapura
42806,Nawandgi
42807,Mantatti
42808,Dharur
42809,Godamgura
42812,Chitgidda
42813,Ravalpalli Kalan
42814,Shankarpalli
42819,Borabanda
42827,Sanat Nagar
42829,Bharath Nagar
42830,Khairatabad
42831,Hyderabad Deccan Nampally
42832,Ippuguda
42833,Nashkal
42834,Moula Ali
42835,Ghatkesar
42836,Bibinagar
42837,Bhongir
42838,Aler
42839,Pindial
42840,Marpalli
42842,Matalkunta
42843,Udgir
42844,Bhalki
42851,Gangakher
42855,Humanabad
42856,Hallikhed K.
42858,Taj Sultanpur
42861,Bhaskarapara
42864,Vadal
42908,Padriganj
42916,Kacheguda
42919,Malakpet
42941,Manyamkonda
42942,Kotakadra
42943,Dokur
42944,Kaukuntla
42945,Kurumurthi
42946,Konnur
42947,Ajjakollu
42948,Sriramnagar
42949,Arepalli
42950,Itikyala
42951,Manopad
42952,Kurnool City
42962,Dupadu
42963,Ulindakonda
42964,Veldurti
42965,Malliyala
42966,Linganenidoddi
42967,Edduladoddi
42968,Maddikera
42970,Nagireddipalli
42971,Valigonda
42972,Chityala
42973,Srirampuram
42974,Nalgonda
42975,Tipparthi
42976,Vishnupuram
42979,Kolhadi
42980,Khamkhed
42981,Nandura
42990,Malkhed
42992,Warud
42993,Seloo Road
42995,Banosa
42996,Anjangaon
42997,Achalpur
42998,Karanja
42999,Somthan
43000,Bhandegaon
43001,Darwha Motibag
43002,Yavatmal 1
43003,New Amravati
43005,Walgaon
43007,Chandur Bazar
43008,Warud Orange City
43009,Pulgaon Jn. (NG)
43010,Rohna
43011,Warora
43012,Tadali Junction
43052,Manikgarh Junction
43053,Wihirgaon
43054,Makudi
43055,Asifabad Road
43057,Rechni Road
43058,Bellampalli
43060,Mandamari
43061,Ravindrakhani
43071,Peddampet
43077,Kottapalli
43078,Kolanoor
43079,Odela
43080,Potkapalli
43081,Jammikunta
43082,Uppal
43083,Komatipalli
43084,Kazipet Town
43085,Chintalpalli
43086,Yelgur
43087,Intakanne
43088,Tadlapusapalli
43089,Gundratimadugu
43090,Dornakal Junction
43091,Pocharam
43092,Gate Karepalli
43093,Papatapalli
43094,Mallemadugu
43095,Khammam
43096,Pandillapalli
43097,Chintakani
43098,Nagalawancha
43100,Madhira
43101,Tondalagopavaram
43102,Errupalem
43103,Kondapalli
43104,Rayanapadu
43105,Rajura
43109,Karimnagar
43111,Gangadhara
43112,Nukapalli Mallial
43113,Lingampet Jagityal
43114,Anksapur
43115,Metpalli
43116,Mortad
43118,Karepalli
43119,Chimalpahad
43120,Tadikalapudi
43121,Bethampudi
43123,Gajulagudem
43124,Pandurangapuram
43125,Aswapuram
43128,Makkapeta
43136,Nuagaon
43147,Gurra
43148,Sontalai
43149,Sohagpur
43150,Pipariya
43151,Bankhedi
43152,Junheta
43153,Baragaon
43155,Ghatpindrai
43158,Belkhera
43159,Karakbel
43160,Bikrampur
43161,Bhitoni
43162,Bheraghat
43169,Kachhpura
43170,Deori
43171,Gosalpur
43172,Sihora Road
43173,Sleemanabad Road
43174,Madhavnagar Road
43175,Unchhera
43176,Satna Junction
43177,Tikaria
43178,Markundi
43185,Kataiya Dandi
43186,Majhiari
43187,Shankargarh
43188,Madaraha
43189,Iradatganj
43191,Kapri Kheda
43198,Lodhikheda Railway Station
43201,Ramakona
43206,Guntakoduru
43219,Grant Road
43225,Nujella
43233,Naigaon
43235,Umroli
43236,Boisar
43237,Dahanu Road
43241,Gholvad
43242,Bhilad
43244,Udvada
43248,Bhestan
43249,Utran
43251,Kosamba Junction
43254,Bharuch Junction
43275,Chhayapuri
43276,Pilol
43277,Samlaya Junction
43278,Champaner Road
43279,Mangal Mahudi
43280,Dahod
43281,Bordi
43282,Anas
43283,Meghnagar
43284,Bamnia
43285,Ratlam Junction
43304,Talavli
43305,Chowmahala
43306,Nathukheri
43307,Suwasra
43308,Hanspura
43309,Kurlasi
43310,Bhawani Mandi
43311,Dhuankheri
43312,Jhalawar Road
43313,Ramganj Mandi Junction
43319,Kanwalpura
43320,Dara
43323,Ravtha Road
43327,Dhani Kasar
43328,Alniya
43330,Indragarh Sumerganj Mandi
43331,Amli
43332,Rawanjna Dungar
43333,Kushtala
43336,Dhaurmui Jaghina
43338,Dungarda
43339,Waghai
43340,Madhi
43341,Kikakui Road
43342,Baradwar
43346,Mota Miya Mangrol
43347,Vankal
43348,Jhagadiya
43349,Rajpardi
43354,Pakhajan
43356,Vagara
43358,Jambusar Junction
43359,Ganpatpura
43360,Nada
43361,Choranda Junction
43363,Sadhli
43364,Sinor
43365,Malsar
43368,Nareshwar Road
43370,Atladara
43371,Padra
43381,Kundhela
43383,Thuwavi
43384,Amalpur
43387,Bodeli
43390,Chhota Udepur
43391,Padaliya Road
43401,Gudipudi
43403,Savli
43408,Ballupur
43412,Virochannagar
43416,Katuda
43417,Kahiliya
43418,Shisho
43419,Barabhati
43420,Dahapara Dham
43422,Barwala Road
43423,Shujalpur
43424,Sehore
43425,Vikram Nagar
43427,Mangliyagaon
43429,Julmi
43432,Chandresal
43433,Bhonra
43434,Antah
43435,Bijora
43438,Baran
43440,Chhajawa
43441,Piplod Road
43442,Atru
43444,Salpura
43465,Kesholi
43466,Chhabra Gugor
43467,Bhulon
43468,Motipura Chauki
43469,Ruthiyai Junction
43471,Khudiram Bose Pusa
43472,Palsana
43474,Dahar-Ka-Balaji
43475,Nindhar Benar
43476,Loharwara
43477,Govindgarh Malikpur
43478,Chhota Gudha
43480,Goriyan
43482,Jerthi Dadhia
43483,Nua
43484,Jhunjhunun
43485,Nawalgarh
43486,Dundlod Mukandgarh
43487,Chirawa
43488,Surajgarh
43489,Bhavdhari
43490,Ratan Shahr
43497,Lachhmangarh Sikar
43502,Bhatpar Rani
43503,Mairwa
43509,Manderdisa
43518,Manwala Kot Bhaktu
43528,Bansi Paharpur
43529,Bandh Baretha
43532,Mirhakur
43533,Fatehpur Sikri
43540,Ikran
43541,Paprera
43542,Nadbai
43543,Mandawar Mahwa Road
43544,Karanpura
43545,Biwai
43551,Baniyana
43557,Bindayaka
43566,Araniya Kalan Salempura
43572,Bajva
43575,Ranoli
43576,Nandesari
43577,Anand Junction
43579,Kanjari Boriyavi Junction
43583,Maninagar
43588,Jakhvada
43608,Wankaner Junction
43615,Bileshwar
43622,Sikka
43629,Okha
43630,Kolvada
43631,Jhund Junction
43632,Haripur
43636,Sukhpur
43650,Gandhi Halt
43654,Bhanvad
43656,Ranavav
43657,Iringal
43663,Anklav
43664,Borsad
43665,Vallabh Vidynagar
43666,Karamsad
43667,Agas
43669,Tarapur
43670,Dakor
43680,Sevaliya
43689,Vadtal Swaminarayan
43690,Sojitra
43692,Kathlal
43693,Dasalwada Antroli Road
43694,Kapadvanj
43698,Arnej
43699,Bhimnath
43701,Botad Junction
43702,Rajsitapur
43705,Ranpur
43706,Joravar Nagar
43707,Wadhwan City
43708,Limbdi
43709,Dhola Junction
43710,Sihor Junction
43711,Vartej
43714,Lunidhar
43715,Kunkavav
43716,Vavdi
43717,Jetpur
43718,Upleta
43730,Jam Jodhpur
43731,Balwa
43732,Meriyana
43733,Savarkundla
43738,Rajula Junction
43741,Rajula City
43751,Sasan Gir
43752,Prachi Road Junction
43755,Kodinar
43777,Khakhrala Road
43783,Dahinsara Junction
43787,Morbi
43789,Gondal
43790,Navagadh
43792,Jetalsar Junction
43798,Shapur Junction
43799,Maliya Hatina
43800,Bhanduri
43801,Chorwad Road
43806,Jira Road
43817,Mourigram
43820,Andul
43827,Nalpur
43833,Nandaigajan
43835,Khirai
43841,Narayangarh
43848,Benapur
43893,Girimaidan
43969,Kalaikunda
43982,Nimpura
44008,Jaleswar
44009,Rupsa Junction
44020,Sora
44026,Kenduapada
44067,Bhadrak Junction
44082,Sukinda Road Junction
44086,Jenapur
44087,New Garh Madhopur
44088,Salegaon
44097,Haridaspur
44100,Dhanmandal
44101,Byree
44102,Sri Jhadeswar
44103,Kendrapara Road
44107,Barang Junction
44109,Bhubaneswar New
44110,Patia
44111,Mancheswar
44116,Lingaraj Temple Road
44117,Vani Vihar
44139,Chatrapur Court
44160,Golanthra
44161,Surla Road
44162,Sompeta
44163,Baruva
44164,Palasa
44165,Pundi
44166,Naupada Junction
44167,Tilaru
44168,Urlam
44169,Srikakulam Road
44170,Dusi
44171,Ponduru
44172,Batuva
44173,Chipurupalle
44174,Garividi
44175,Nellimarla
44187,Korukonda
44213,Banka Nayabaz
44229,Kona
44230,Dansi
44231,Jhaluarbar
44232,Makardaha
44233,Domjur Road
44234,Domjur
44235,Dakshinbar
44236,Bargachia
44237,Pantihal
44238,Munsirhat
44239,Mahendralalnagar
44240,Maju
44241,Jalasi
44242,Harishdapur
44266,Keshabpur
44276,Bandar
44279,Kanthi
44280,Sitalpur
44281,Badalpur
44284,Nandakumar
44285,Laban Satyagrah Smarak
44286,Henria
44287,Jugpura
44288,Jogal
44289,Betnoti
44290,Tikra
44292,Bhanjpur
44311,Baghuapal
44312,Tomka Jn.
44321,Machapur Junction
44325,Radhakishorepur Junction
44343,Rajathgarh Junction
44350,Shaheed Suraj Narayan Singh Halt
44351,Chandeshwarsthan
44352,Tamuria
44367,Jhanjharpur Bazar
44376,Ugna
44416,Pandiyapuram
44437,Kamtaul Station
44482,Katwa Junction
44491,Ahmadpur Junction
44509,Amghata
44514,Pendurthi
44518,Rewral
44519,Runni Saidpur Railway Station
44520,Sulhani
44534,Bagwada
44537,Hathigadh
44538,Lathi
44597,Robertson
44618,Budhapank
44652,Marripalem
44655,Belanagar
44674,Haiaghat
44676,Palpara
44677,Simurali
44678,Payradanga Rail Station
44679,Bhayna
44681,Lotana
44684,Karambeli
44685,Salichauka Road
44700,Dakshin Durgapur
